Zip,Longitude,Latitude
67411.0,-97.005915,37.872226
68781.0,-97.84085,42.028202
54634.0,-90.40896,43.610054999999996
55308.0,-93.85016999999999,45.426203
27624.0,-78.625265,35.797692
32725.0,-81.24515,28.902426000000002
48275.0,-83.150823,42.239933
48757.0,-83.68564,43.462775
49256.0,-84.21557,41.746349
17547.0,-76.57145,40.064862
5660.0,-72.78525,44.248197999999995
5901.0,-71.719436,44.680771
6110.0,-72.73374,41.7313
6860.0,-73.363661,41.308873
12432.0,-74.00324599999999,41.949795
22723.0,-78.3774,38.331957
23076.0,-76.31316,37.475132
23103.0,-77.72841,37.639354
13450.0,-74.81730999999999,42.69983
14270.0,-78.88709399999999,42.768413
18979.0,-75.35585999999999,40.211896
1930.0,-70.67551999999999,42.624015
2152.0,-70.97803,42.373047
2790.0,-71.08904,41.602517
25755.0,-82.431667,38.422115000000005
76623.0,-96.7832,32.221421
16531.0,-80.064915,42.182748
17536.0,-76.07373,39.840243
17980.0,-76.55479,40.584748
25239.0,-81.84501,38.851872
6239.0,-71.87594,41.799110999999996
7830.0,-74.81866,40.723778
8205.0,-74.50245699999999,39.471263
10528.0,-73.71885999999999,40.972667
12196.0,-73.61619,42.631625
13123.0,-75.77691800000001,43.236407
28243.0,-80.804151,35.260020000000004
23670.0,-76.38991999999999,37.072658000000004
14083.0,-78.44075,42.676913
14476.0,-78.02580999999999,43.339304
15290.0,-80.024817,40.434436
3102.0,-71.4868,42.990684
4081.0,-70.661557,44.566156
4330.0,-69.76345,44.344406
20717.0,-76.87774300000001,38.833563
67039.0,-96.99851,37.513371
67205.0,-97.42917,37.738347999999995
67855.0,-101.68074,37.557733
75928.0,-93.68535,30.680344
77066.0,-95.49694000000001,29.959439
71263.0,-91.4107,32.887552
71277.0,-92.57935,32.957392999999996
71901.0,-93.01941,34.506487
80932.0,-104.562027,38.824690000000004
81328.0,-108.29691000000001,37.363564000000004
72111.0,-92.13033,35.227869
72310.0,-89.972762,35.852046
72312.0,-90.76787900000001,34.546696000000004
92365.0,-116.63644,34.896333
84035.0,-109.25255,40.443203000000004
85548.0,-109.752196,32.797009
87199.0,-106.672872,35.044339
87540.0,-105.91873000000001,35.434943
94146.0,-122.727802,37.784827
94165.0,-122.727802,37.784827
94271.0,-121.444429,38.377410999999995
98240.0,-122.63256000000001,48.931678999999995
98527.0,-123.95463000000001,46.630051
50611.0,-92.91579,42.805321
50831.0,-94.219334,40.931394
68342.0,-96.93428,40.105725
68715.0,-97.60195999999999,41.993408
68846.0,-97.89516,41.068227
70747.0,-91.67671999999999,30.878083
65274.0,-92.68811,39.015654
44236.0,-81.44679000000001,41.248795
71286.0,-91.20531,32.660115999999995
45229.0,-84.48899,39.152093
52757.0,-90.35223,41.801711
64439.0,-94.76576999999999,39.527667
53702.0,-89.423861,43.069559999999996
59231.0,-106.53357,48.404666999999996
99640.0,-154.85008,59.971286
92324.0,-117.31995,34.061931
12463.0,-74.01599,42.174411
12958.0,-73.58022,44.958106
95120.0,-121.85671,37.213623999999996
98042.0,-122.11451000000001,47.363382
98619.0,-121.28903999999999,46.018228
90005.0,-118.30848,34.058911
95605.0,-121.52805,38.592155
96742.0,-156.9818,21.191665
3076.0,-71.32359,42.734182000000004
4066.0,-69.97038,43.763403000000004
2673.0,-70.23725999999999,41.656883
32232.0,-81.68310699999999,30.34494
33010.0,-80.27874,25.832373999999998
13615.0,-75.98315,44.005613000000004
14141.0,-78.68944,42.516248
14167.0,-78.32283000000001,42.750175
14623.0,-77.6352,43.087613
15275.0,-80.179475,40.44952
15640.0,-79.73165,40.22615
15922.0,-78.702224,40.484487
15931.0,-78.74591,40.498793
26222.0,-80.39794,38.663739
21088.0,-77.049302,39.534703
21223.0,-76.64644,39.286556
22650.0,-78.36545,38.76592
8801.0,-74.89118,40.624538
733.0,-66.619165,18.019331
2551.0,-70.55802299999999,41.453321
13864.0,-76.38844,42.298203
5067.0,-72.54271999999999,43.687515000000005
95130.0,-121.98311000000001,37.289642
95355.0,-120.95566000000001,37.673513
95980.0,-121.337404,39.918503
89148.0,-115.28485,36.049095
90086.0,-118.29866200000001,33.786594
96753.0,-156.45768999999999,20.771418
97035.0,-122.72492,45.41387
92867.0,-117.82919,33.811566
99923.0,-130.0545,55.941442
73442.0,-97.68182,34.329621
66850.0,-96.69377,38.395027
68883.0,-98.5978,40.807789
63763.0,-90.16705,37.052849
64771.0,-94.45313,37.766787
76677.0,-96.937574,31.254241999999998
77566.0,-95.44103,29.036879
60921.0,-88.29306,40.757447
61254.0,-90.15854,41.464473
61528.0,-89.7401,40.776845
79405.0,-101.84984,33.570035
80457.0,-105.30102,39.653898999999996
35147.0,-86.54218,33.397441
49509.0,-85.70392,42.905877000000004
27864.0,-77.64106,35.795738
42202.0,-86.85365,36.681441
42354.0,-86.9258,37.3799
19808.0,-75.6631,39.734279
20424.0,-77.014647,38.893311
21795.0,-77.81584000000001,39.600029
76310.0,-98.5624,33.841947999999995
76565.0,-98.36186,31.650022999999997
77404.0,-95.65105799999999,28.798156
78403.0,-97.463213,27.776999999999997
60162.0,-87.90101,41.872997
61525.0,-89.65554,40.849036
62292.0,-89.68346,38.214034999999996
63068.0,-91.24469,38.558836
68828.0,-99.24938,41.556172
70535.0,-92.41578,30.492895
65065.0,-92.66935,38.130807
65066.0,-91.49521999999999,38.33895
85027.0,-112.11429,33.698731
85311.0,-112.18717,33.276539
86017.0,-111.62931,34.9372
88041.0,-107.97807,32.726051
74367.0,-95.12924,36.412084
74467.0,-95.3611,35.961019
75359.0,-96.777626,32.767268
83346.0,-113.8869,42.261084999999994
14876.0,-76.92584599999999,42.429721
16433.0,-80.14613,41.732434000000005
17365.0,-76.94481,40.052872
30258.0,-84.47168,32.999261
30369.0,-84.47405,33.844371
30642.0,-83.19797,33.547041
31790.0,-83.57934,31.652541999999997
23337.0,-75.47192,37.931216
23707.0,-76.3457,36.835215000000005
5439.0,-73.165092,44.49518
6027.0,-72.90921999999999,42.002345
6518.0,-72.90409,41.413114
7470.0,-74.25004,40.943608000000005
20861.0,-76.99859000000001,39.148270000000004
23432.0,-76.56063,36.871628
23512.0,-76.23971999999999,36.931166
75262.0,-96.777626,32.767268
76234.0,-97.55657,33.263039
76882.0,-99.68056999999999,31.801928000000004
77406.0,-95.919107,29.504009999999997
81044.0,-102.94569,38.039941
82643.0,-106.27476000000001,43.363864
96046.0,-123.47525,40.639108
88232.0,-104.33708,33.060827
98336.0,-122.11766000000001,46.536190000000005
99699.0,-150.719924,60.516935
93265.0,-118.76203999999998,36.150892
93433.0,-120.61952,35.120934000000005
78270.0,-98.46158199999999,29.437532
78748.0,-97.82265,30.17202
78959.0,-97.29077,29.697311
79065.0,-100.96041,35.533093
79731.0,-102.35059,31.389079
11233.0,-73.91858,40.676938
25259.0,-81.27334,38.679327
25853.0,-81.31644,37.63215
29322.0,-82.141,35.109207
29527.0,-79.1148,33.801049
29597.0,-78.971795,33.785803
28010.0,-80.89909,35.719228
65684.0,-92.162456,37.298292
66636.0,-95.769657,39.042939000000004
67669.0,-99.32578000000001,39.436461
58645.0,-103.56872,46.92752
58792.0,-100.76841,47.971295
60048.0,-87.95169,42.290921999999995
61012.0,-88.74726,42.401104
61060.0,-89.63404,42.475891
61722.0,-88.62236999999999,40.434884999999994
61928.0,-88.5144,39.452740000000006
98346.0,-122.51961999999999,47.807359000000005
99206.0,-117.25912,47.646994
68521.0,-96.71298,40.855645
68749.0,-97.250378,42.609687
70704.0,-91.080373,30.515890000000002
76681.0,-96.40744000000001,31.908690000000004
77461.0,-95.82334,29.401460999999998
77633.0,-96.40793599999999,30.158637
79034.0,-100.16168,36.397469
93219.0,-119.26361999999999,35.87368
94703.0,-122.27582,37.862526
95148.0,-121.79141000000001,37.330496000000004
80515.0,-105.41818,40.412496000000004
82442.0,-107.36568999999999,43.885863
83436.0,-111.49616999999999,43.879721999999994
74446.0,-95.31716999999999,35.852292999999996
76068.0,-98.316175,32.759769
86312.0,-112.307777,34.668290999999996
72865.0,-93.57336,35.306084000000006
45786.0,-81.66109,39.526685
40178.0,-86.40623000000001,37.647315
41274.0,-82.80914,37.86388
42320.0,-86.88364,37.377266
43082.0,-82.91278,40.14852
39114.0,-89.84255999999999,31.948527000000002
60062.0,-87.84303,42.124576
56585.0,-96.24725,47.087171000000005
56659.0,-94.05089,47.64542
56722.0,-96.66654,47.970507
57526.0,-100.19301999999999,43.483177000000005
54169.0,-88.27525,44.173538
50661.0,-92.414422,43.117425
3217.0,-71.62778,43.705061
4257.0,-70.53350999999999,44.556984
16035.0,-80.00429,41.106327
24162.0,-80.26233,37.14374
20859.0,-77.207617,39.143978999999995
22501.0,-77.559298,38.015899
22980.0,-78.89839,38.076547
26410.0,-79.82996,39.39905
28002.0,-80.108188,35.264179
17949.0,-76.24258,40.794162
76308.0,-98.54064,33.859798
78469.0,-97.463213,27.776999999999997
79331.0,-101.94086,32.714521000000005
52352.0,-91.77461,42.290421
53062.0,-88.22313100000001,44.067941999999995
53206.0,-87.93476,43.076178999999996
54460.0,-90.53973,44.945107
58507.0,-100.52006300000001,46.980475
61914.0,-88.74383,39.639487
65058.0,-92.166,38.280617
65067.0,-91.69826,38.751905
66049.0,-95.30399,38.97583
68376.0,-95.9426,40.172733
70611.0,-93.2109,30.32797
70631.0,-93.40907,29.778234
70720.0,-91.33252,30.587304999999997
71207.0,-92.15935400000001,32.490777
63555.0,-92.18030999999999,40.469438000000004
64476.0,-94.84243000000001,40.447373
73013.0,-97.47909,35.623805
74350.0,-95.04966999999999,36.46898
31409.0,-81.07155999999999,31.971394
32131.0,-81.59005,29.668112
32715.0,-81.22328,28.744752000000002
32927.0,-80.79887,28.47123
46951.0,-86.1172,40.952117
49807.0,-87.34617,45.770006
50265.0,-93.73568,41.570916
51020.0,-95.4187,42.511431
53543.0,-90.35954,43.043206
54401.0,-89.6693,44.958382
55591.0,-93.888099,45.200875
55955.0,-92.75616,44.068344
56309.0,-95.80539,46.080287
56757.0,-96.83465,48.478075
42321.0,-87.05761,37.177839
44186.0,-81.672797,41.685744
38614.0,-90.59442,34.196126
40019.0,-85.17208000000001,38.370336
30202.0,-84.240414,34.062176
32335.0,-85.04477,30.060351
32509.0,-87.340262,30.464323999999998
33325.0,-80.32096999999999,26.112924
36346.0,-85.93101999999999,31.567171000000002
45776.0,-82.01828,39.191685
47249.0,-86.05668100000001,38.897974
47387.0,-85.28409,39.838735
48309.0,-83.18111,42.662732
36613.0,-88.1577,30.795637
6437.0,-72.69791,41.31353
6721.0,-72.92750699999999,41.365709
29684.0,-82.71772,34.376689
12051.0,-73.82774,42.353773
22153.0,-77.23535,38.745164
23833.0,-77.66932,37.197024
24010.0,-79.95786,37.274175
24847.0,-81.53998,37.603344
20141.0,-77.77328,39.119917
20546.0,-77.02109200000001,38.890976
20839.0,-77.41411,39.1672
21776.0,-77.09715,39.529834
25181.0,-81.62346,38.069687
26618.0,-80.736884,38.706016999999996
92065.0,-116.8513,33.035844
98246.0,-121.41703400000002,48.558127
99211.0,-117.43174199999999,47.653568
99329.0,-118.15325,46.138753
99585.0,-162.08481,61.878073
99919.0,-132.55624,55.677232
3882.0,-71.00005999999999,43.721239000000004
60507.0,-88.420178,41.936977
60521.0,-87.92996,41.772915000000005
61237.0,-90.852226,41.336752000000004
61490.0,-90.27637,41.183299
62812.0,-88.92407,38.000245
64160.0,-94.408998,39.282869
64431.0,-94.9968,40.527919
79606.0,-99.79885999999999,32.360362
80478.0,-105.8686,40.001670000000004
71961.0,-93.82391,34.606137
82054.0,-104.34107,41.064212
83628.0,-116.9484,43.598319000000004
86301.0,-112.44726000000001,34.589477
65744.0,-92.89513000000001,36.614975
75958.0,-94.639022,31.534162
76454.0,-98.68404,32.214932
76554.0,-97.35508,30.985135999999997
52339.0,-92.58225,41.95277
55582.0,-93.888099,45.200875
56017.0,-93.80077,44.304947999999996
37027.0,-86.79120999999999,36.007373
44003.0,-80.5622,41.611348
45255.0,-84.32226999999999,39.066112
45715.0,-81.62931999999999,39.58849
45860.0,-84.51744000000001,40.400409
48162.0,-83.38515,41.940898
59638.0,-112.14074,46.376532
56150.0,-95.19501,43.649239
58381.0,-98.74895,47.840222999999995
58560.0,-100.28185,46.677294
59115.0,-108.19450800000001,45.978288
49778.0,-84.336519,46.410777
50033.0,-93.79219,41.360357
50048.0,-94.52139,41.514342
50119.0,-92.93875,41.313748
42038.0,-88.03613,37.051386
47637.0,-87.14259,38.132339
48743.0,-83.87538,44.442563
48855.0,-83.915592,42.678059000000005
43772.0,-81.53483,39.895548
44149.0,-81.854005,41.316784000000006
46406.0,-87.40961999999999,41.589135
49753.0,-83.7918,44.99718
39901.0,-84.07455999999999,33.891251000000004
14061.0,-79.08404,42.594627
14645.0,-77.684264,43.286024
15230.0,-80.024817,40.434436
32312.0,-84.25979,30.554434000000004
23356.0,-75.41634,37.999025
8231.0,-74.60855699999999,39.509208
20169.0,-77.64947,38.860551
22207.0,-77.12749000000001,38.903696999999994
28657.0,-81.94286,36.049347999999995
29391.0,-81.96902,34.888237
29426.0,-80.38489,32.790622
30137.0,-84.75579,34.124283
12024.0,-73.510676,42.494981
13362.0,-75.518569,42.980334
17842.0,-77.03834,40.799234999999996
33870.0,-81.42130999999999,27.483817
35674.0,-87.7142,34.70017
36142.0,-86.208528,32.233377000000004
25205.0,-81.7733,38.021082
25330.0,-81.55465500000001,38.296818
25621.0,-81.90186,37.625805
41135.0,-83.27206,38.365096
27412.0,-79.806735,36.066129
45840.0,-83.64576,41.037325
46375.0,-87.4519,41.492084999999996
32860.0,-81.260818,28.566338000000002
4270.0,-70.50506,44.114612
4332.0,-69.751913,44.414056
7002.0,-74.11768000000001,40.666552
7191.0,-74.24524100000001,40.79185
7716.0,-74.03483,40.407958
824.0,-64.73469399999999,17.734211
13835.0,-76.15709,42.396659
16021.0,-79.92758,40.921145
17415.0,-76.687826,39.972984999999994
32132.0,-80.911,28.982714
24831.0,-81.41415,37.385757
21610.0,-76.0623,39.366193
21645.0,-75.9666,39.328784000000006
18013.0,-75.19004,40.863124
12825.0,-74.40639300000001,42.973468
28906.0,-84.09018,35.091332
30067.0,-84.47633,33.933002
80403.0,-105.32256000000001,39.827903000000006
81611.0,-106.8191,39.196857
83469.0,-114.31565,45.234390999999995
64508.0,-94.857364,39.676333
65669.0,-93.30696,36.923066999999996
88044.0,-106.72283,32.149321
88534.0,-106.29998700000002,31.694841999999998
90003.0,-118.27600000000001,33.962714
71742.0,-92.43421,33.834201
90509.0,-118.29866200000001,33.786594
91423.0,-118.43222,34.153628000000005
92007.0,-117.27816000000001,33.026742
99684.0,-160.76294,63.88208100000001
95493.0,-122.96649,39.19607
94155.0,-122.727802,37.784827
59825.0,-113.62908,46.716741
60007.0,-87.99847,42.005978000000006
62347.0,-91.1106,39.876235
62401.0,-88.56,39.123807
62432.0,-88.14862,39.139262
68740.0,-97.3009,42.145982000000004
70722.0,-90.921,30.823173999999998
76803.0,-98.936021,31.763882000000002
76853.0,-98.40241,31.238291999999998
78336.0,-97.15436,27.915764000000003
65285.0,-91.99901,39.199784
67879.0,-101.7871,38.478369
56262.0,-95.86913,45.113285
56550.0,-96.76456,47.271427
58250.0,-98.00081999999999,48.288615
73835.0,-99.23866,35.986173
80840.0,-104.84248000000001,39.008109000000005
81138.0,-105.429395,37.197731
82831.0,-106.08209,44.681337
84097.0,-111.67485,40.301444000000004
87728.0,-104.52049,36.565525
90261.0,-118.37688999999999,33.895363
91602.0,-118.36841000000001,34.152476
93237.0,-118.902899,36.472713
97050.0,-120.73221000000001,45.693219
97366.0,-124.05401,44.567997999999996
4007.0,-70.505301,43.45813
5447.0,-72.895849,44.824855
7010.0,-73.98949,40.82154
7711.0,-74.0069,40.236916
609.0,-66.273278,18.142001999999998
42164.0,-86.1813,36.767969
43336.0,-83.5827,40.293690999999995
47241.0,-86.518002,38.873216
47320.0,-85.25293,40.290746999999996
4463.0,-68.95101,45.241618
5355.0,-72.80748,43.034152
14626.0,-77.70626,43.214613
58639.0,-102.60353,46.043733
59717.0,-110.90128,45.627982
62286.0,-89.71168,38.122112
85553.0,-111.30102,33.830708
86549.0,-109.17551,35.958014
80299.0,-104.408349,39.738752000000005
81084.0,-102.39192,37.567772999999995
19930.0,-75.06062,38.536353999999996
22046.0,-77.18098,38.886311
22908.0,-78.485066,38.040101
19105.0,-75.11787,40.001811
28757.0,-82.29968000000001,35.646373
29445.0,-80.02346999999999,32.991184999999994
26753.0,-78.78539,39.579716999999995
27523.0,-78.625265,35.797692
53565.0,-90.1745,42.852038
54481.0,-89.55621,44.524054
54555.0,-90.40013,45.716124
54751.0,-91.92915,44.86877
15740.0,-78.962877,41.141079
16844.0,-77.91555,40.896662
8315.0,-75.095025,39.273214
12438.0,-74.925617,42.183045
12538.0,-73.90155,41.779540999999995
13809.0,-75.41093000000001,42.392103999999996
25951.0,-80.86867,37.671295
26149.0,-80.87533,39.481246999999996
26228.0,-80.38231,38.753031
1822.0,-71.459405,42.446396
2571.0,-70.71059,41.751554
19543.0,-75.89259,40.167618
95114.0,-121.705327,37.189396
95138.0,-121.77536,37.255915
95203.0,-121.30735,37.954823
76513.0,-97.48642,31.073328999999998
76544.0,-97.80918,31.148446999999997
77371.0,-94.99963000000001,30.488028000000003
80206.0,-104.95243,39.731237
82929.0,-109.82274,41.587387
85941.0,-110.03334,33.849439000000004
68627.0,-98.17449,41.552082
86446.0,-114.591728,34.849946
78591.0,-98.583016,26.749896000000003
79043.0,-102.12132,34.423414
70403.0,-90.4762,30.484785
72632.0,-93.7476,36.392122
73491.0,-97.65419,34.462809
92629.0,-117.70326999999999,33.475302
92843.0,-117.9355,33.763033
3040.0,-71.013202,43.005895
5839.0,-72.20936,44.684488
6062.0,-72.86294000000001,41.671548
8848.0,-75.10401999999999,40.587606
10981.0,-74.288565,41.323172
1393.0,-72.593626,42.459814
65633.0,-93.53989,36.901928999999996
65788.0,-91.70971999999999,36.801103000000005
66250.0,-94.831991,38.899901
66838.0,-96.78484,38.536957
58575.0,-100.87465999999999,47.543706
59471.0,-108.84397,47.377169
52727.0,-90.32975,41.96264
36850.0,-85.64621,32.799997999999995
14443.0,-77.42331,42.900966
15258.0,-80.024817,40.434436
15349.0,-80.07999000000001,39.741865000000004
20576.0,-77.02359200000001,38.893662
21150.0,-76.941902,39.236405
42501.0,-84.54437,37.075624
43740.0,-82.21842,39.950857
44232.0,-81.461987,40.932506
45068.0,-84.06923,39.525562
45407.0,-84.22010999999999,39.760058
55053.0,-93.05543,44.338132
55567.0,-93.766524,44.805487
63144.0,-90.34964000000001,38.619152
63952.0,-90.65619000000001,37.028626
48831.0,-84.37722,43.098253
45434.0,-84.03808000000001,39.719091999999996
50021.0,-93.60475,41.725288
41338.0,-83.70490799999999,37.398617
35175.0,-86.51841,34.426844
87323.0,-108.19993000000001,35.495133
87514.0,-105.50586000000001,36.546104
89024.0,-114.01042,36.789432
89147.0,-115.27343,36.113059
97537.0,-123.1515,42.528269
98160.0,-121.80338799999998,47.432251
98280.0,-122.91828000000001,48.594255
99170.0,-117.37365,47.240334000000004
99619.0,-155.797078,58.26870400000001
92635.0,-117.698173,33.573176000000004
5858.0,-71.83773000000001,44.498374
7031.0,-74.13254,40.791895000000004
7512.0,-74.21763,40.903348
1468.0,-72.06824,42.557796
2739.0,-70.80086999999999,41.654776
93009.0,-119.14622800000001,34.356248
99745.0,-154.25703000000001,66.044094
29839.0,-81.599198,33.507335
30021.0,-84.2387,33.809604
40390.0,-84.66069,37.85743
23897.0,-77.28288,36.828831
24147.0,-80.81734,37.38389
29803.0,-81.70945999999999,33.486049
29929.0,-80.91937,32.934459000000004
17974.0,-76.23554,40.696252
18051.0,-75.65222,40.593153
19016.0,-75.405987,39.934047
19711.0,-75.7431,39.700561
21661.0,-76.22765,39.137775
22401.0,-77.47077,38.301829
22481.0,-77.17260999999999,38.271077000000005
24637.0,-81.70519,37.076801
33825.0,-81.50932,27.60047
27843.0,-77.40241,35.999590999999995
27920.0,-75.55787,35.263128
39079.0,-89.89824,32.940348
52135.0,-91.66064,43.001059999999995
57761.0,-102.78886999999999,44.133058
60452.0,-87.75356,41.605633000000005
45742.0,-81.70889,39.273206
46256.0,-86.01405,39.907838
46857.0,-85.070713,41.093763
66024.0,-94.87824,39.756944
66217.0,-94.78107,39.021629
68120.0,-96.171104,41.291736
68980.0,-98.26496,40.674132
54630.0,-91.35965,44.087365999999996
55169.0,-93.105869,45.005902
72202.0,-92.27765,34.739224
72569.0,-91.46585999999999,36.085113
73744.0,-98.29013,35.966488
75173.0,-96.42153,33.048275
75386.0,-96.777626,32.767268
97416.0,-123.6864,43.054446
99148.0,-117.6013,48.102047999999996
1259.0,-73.24674,42.0645
37396.0,-85.48755,34.994156
38391.0,-89.00984,35.560669
98507.0,-122.70239299999999,46.978118
56683.0,-94.71889,47.690018
60041.0,-88.15303,42.372721000000006
60133.0,-88.144475,41.980896
79954.0,-106.29998700000002,31.694841999999998
93382.0,-118.905173,35.294405
89599.0,-119.58693400000001,40.541218
90001.0,-118.24878000000001,33.972914
91927.0,-117.002054,32.701452
67010.0,-96.98153,37.680659999999996
68934.0,-98.15079,40.34357
59468.0,-111.63998000000001,47.690940000000005
60054.0,-88.260692,42.35344
61655.0,-89.718401,40.744178999999995
62330.0,-91.15278,40.630407
50138.0,-93.10226,41.307595
57399.0,-98.27954799999999,44.414319
58018.0,-96.89354,46.437401
58071.0,-97.68708000000001,46.930679
59117.0,-108.19450800000001,45.978288
64082.0,-94.3957,38.850243
73126.0,-97.407537,35.551409
70156.0,-89.882564,30.032996999999998
71259.0,-91.80804,32.286179
92252.0,-116.29137,34.175926000000004
77203.0,-95.434241,29.833990000000004
77508.0,-95.106637,29.569927000000003
77616.0,-94.2076,30.564151000000003
77873.0,-95.8337,30.56335
57799.0,-103.86974000000001,44.492688
58043.0,-97.57406,45.979819
58345.0,-98.33378,48.303578
59064.0,-107.92181000000001,45.903794
73107.0,-97.57336,35.484558
54306.0,-88.00738199999999,44.460064
63024.0,-90.42711800000001,38.638318
65774.0,-93.49803,37.914578999999996
66516.0,-95.72954,39.626301
67336.0,-95.08365,37.047431
68788.0,-96.72569,41.841032
71008.0,-92.95173,32.331964
81042.0,-104.73461,37.315263
81149.0,-106.22626000000001,38.120209
83344.0,-114.12156999999999,42.444159
84095.0,-111.96088,40.561598
79987.0,-106.29998700000002,31.694841999999998
80016.0,-104.7485,39.595115
97013.0,-122.68208,45.247004
97040.0,-121.40926,45.636848
87048.0,-106.62141000000001,35.229614
88112.0,-103.15193000000001,34.857544
95338.0,-119.92527,37.505484
30135.0,-84.73756,33.701553999999994
30420.0,-82.11842,32.301639
31522.0,-81.3802,31.176515999999996
35181.0,-86.929208,33.544622
37687.0,-82.0975,36.192236
37816.0,-83.275211,36.213293
41831.0,-82.95633000000001,37.387358
43009.0,-83.64579,40.175413
94545.0,-122.10418,37.635582
95443.0,-122.74082,39.032759999999996
97293.0,-122.374776,45.580557
97437.0,-123.38786999999999,44.099732
91384.0,-118.65255,34.478797
93212.0,-119.5548,36.085342
93541.0,-119.12029,37.973203999999996
98293.0,-121.76848999999999,47.870275
98583.0,-123.48359599999999,47.002178
98661.0,-122.62846,45.638729999999995
99613.0,-156.64007,58.687445999999994
2362.0,-70.701357,41.970473999999996
57411.0,-99.25702199999999,45.470676
41043.0,-84.16998000000001,38.765448
43231.0,-82.94064,40.076042
32867.0,-81.260818,28.566338000000002
33067.0,-80.22726999999999,26.3007
33538.0,-82.14818000000001,28.835261
33860.0,-81.97697,27.884256
52347.0,-92.29288000000001,41.715992
47878.0,-87.266549,39.492838
49743.0,-83.93526,45.282088
50141.0,-92.95464,41.88053
38632.0,-90.01916999999999,34.811777
39475.0,-89.41323,31.165903000000004
46223.0,-86.132837,39.779492
46536.0,-86.2795,41.519839000000005
47456.0,-86.73116999999999,39.448838
78156.0,-97.97120799999999,29.611796999999996
78608.0,-97.90929,30.9306
79095.0,-100.20763000000001,34.858194
82331.0,-106.75888,41.475612
83221.0,-112.39453999999999,43.211238
61258.0,-89.91216,41.522044
71841.0,-94.3049,34.163393
72544.0,-92.20206,36.388751
74966.0,-94.81453,34.943609
75450.0,-95.52546,33.404332000000004
88065.0,-108.30256999999999,32.707876
89420.0,-118.21818,38.555308000000004
90067.0,-118.41183000000001,34.056709000000005
21233.0,-76.620489,39.284707
2477.0,-71.459405,42.446396
5478.0,-73.09076999999999,44.807555
5738.0,-72.8642,43.507853999999995
14414.0,-77.73371999999999,42.899233
10562.0,-73.84741,41.176837
15705.0,-79.12944499999999,40.640031
916.0,-66.06053299999999,18.410462
39174.0,-90.16072,32.398142
27962.0,-76.73206,35.842107
28234.0,-80.804151,35.260020000000004
32225.0,-81.49965,30.348584999999996
32653.0,-82.39008000000001,29.735832000000002
32934.0,-80.69211,28.137442999999998
50593.0,-94.90006,42.658595
51510.0,-95.91398000000001,41.292646999999995
65626.0,-92.14245,36.610463
66738.0,-94.71256,38.017070000000004
67206.0,-97.23165999999999,37.703247
68641.0,-97.01366999999999,41.73427
57065.0,-96.65524,43.917178
59489.0,-109.43010600000001,47.065531
61833.0,-87.64569,40.096185999999996
54974.0,-88.66261,43.797693
55910.0,-91.95965,44.128262
73567.0,-98.16905,34.748538
74046.0,-96.326053,35.901277
74873.0,-96.9767,35.231608
45207.0,-84.46983,39.142246
45233.0,-84.67173000000001,39.117065000000004
56688.0,-93.93298,47.756467
51560.0,-95.39748,41.320646999999994
52211.0,-92.45012,41.753372
36579.0,-87.80317,31.126122
39107.0,-89.68374,33.025946000000005
30434.0,-82.37799999999999,33.008983
33022.0,-80.144217,26.013368
44322.0,-81.58536,41.043496000000005
35541.0,-87.18344,34.059527
35950.0,-86.22835,34.261878
41602.0,-82.74011999999999,37.736959999999996
48217.0,-83.1552,42.277738
49799.0,-84.60141,45.268254999999996
50601.0,-93.04954000000001,42.563333
14226.0,-78.80046999999999,42.968057
17014.0,-77.345514,40.478716
3077.0,-71.19598,43.031490999999995
24607.0,-82.27942,37.297387
21156.0,-76.39363,39.439935
21230.0,-76.62613,39.273107
21668.0,-75.85175,39.201203
23069.0,-77.33963,37.753904
19101.0,-75.11787,40.001811
8320.0,-75.221681,39.379906
12175.0,-74.55282,42.559096000000004
13072.0,-75.75188,42.763822999999995
661.0,-65.826595,18.150829
60116.0,-88.088716,41.839679
60919.0,-88.23737,40.987823999999996
61273.0,-90.38481999999999,41.357236
57724.0,-103.92593000000001,45.616269
35966.0,-85.67642,34.788306
40510.0,-84.60713,38.064087
40583.0,-84.47150500000001,38.028269
41081.0,-83.718626,38.3481
43536.0,-84.63748000000001,41.299246999999994
79783.0,-102.03317,32.369834999999995
93643.0,-119.52006000000002,37.232046999999994
97435.0,-123.35278999999998,43.703855
66712.0,-94.70622,37.547763
68938.0,-98.10956999999999,40.425264
28849.0,-77.934656,34.300421
29743.0,-81.40335,35.041829
39533.0,-89.068448,30.415795000000003
39581.0,-88.52901,30.36298
11731.0,-73.31796,40.865998
14170.0,-78.67147,42.692304
63099.0,-90.42711800000001,38.638318
71067.0,-93.5026,32.596886
51018.0,-95.67654,42.462159
56518.0,-95.25532,46.467905
20676.0,-76.52937,38.489163
20857.0,-77.207617,39.143978999999995
21014.0,-76.34957,39.536057
22663.0,-78.12416999999999,39.045019
54028.0,-92.27960999999999,44.944206
55394.0,-93.766524,44.805487
57364.0,-98.61012,43.429115
73197.0,-97.407537,35.551409
50981.0,-93.57217299999999,41.672686999999996
69357.0,-103.78815,41.940692999999996
30665.0,-83.07786999999999,33.535009
31019.0,-83.05632,32.427633
32721.0,-81.299521,28.997288
39555.0,-88.519743,30.71325
40384.0,-84.745488,38.021291999999995
44073.0,-80.955545,41.837043
