,eventCompletionTimestamp,eventTimestamp,pickupTimestamp,requestGUID,responseTime,segments.requestExperience,segments.segmentTimestamp,segments.transactionTime,segments.userData.age,segments.userData.ccavg,segments.userData.cd_account,segments.userData.creditcard,segments.userData.education,segments.userData.experience,segments.userData.family,segments.userData.income,segments.userData.mortgage,segments.userData.online,segments.userData.personal_loan,segments.userData.securities_account,segments.userData.zip_code,segments.userData.﻿id,transactionId,transactionName,userExperience
690,2020-02-11T06:49:36-05:00,2020-02-11T06:49:15-05:00,2020-02-11T06:49:37-05:00,95fda3f2-9e81-4e68-868b-e350b8c7ecd6,21,NORMAL,2020-02-11T06:49:15-05:00,21,44.0,2.6,0.0,0.0,1.0,20.0,3.0,132.0,308.0,0.0,1.0,0.0,94115.0,4309.0,1127926,zip_91107,NORMAL
691,2020-02-11T06:49:36-05:00,2020-02-11T06:49:10-05:00,2020-02-11T06:49:37-05:00,04111257-49df-4db3-9d2c-e5bb5ba8ab36,20,NORMAL,2020-02-11T06:49:10-05:00,20,45.0,6.0,0.0,0.0,3.0,19.0,4.0,128.0,0.0,1.0,1.0,0.0,94928.0,4308.0,1127926,zip_91107,NORMAL
692,2020-02-11T06:49:36-05:00,2020-02-11T06:49:05-05:00,2020-02-11T06:49:37-05:00,d115dfa0-f0a8-4324-8669-88ce1df7a47e,21,NORMAL,2020-02-11T06:49:05-05:00,21,35.0,2.0,0.0,0.0,1.0,11.0,3.0,41.0,0.0,1.0,0.0,0.0,92123.0,4307.0,1127926,zip_91107,NORMAL
693,2020-02-11T06:49:36-05:00,2020-02-11T06:49:00-05:00,2020-02-11T06:49:36-05:00,f55215fe-b82e-435e-bb04-ee88829589ef,20,NORMAL,2020-02-11T06:49:00-05:00,20,26.0,1.6,0.0,0.0,3.0,1.0,2.0,54.0,0.0,0.0,0.0,1.0,91709.0,4306.0,1127926,zip_91107,NORMAL
694,2020-02-11T06:49:36-05:00,2020-02-11T06:48:55-05:00,2020-02-11T06:49:36-05:00,3bb4c545-fe14-4ba6-b978-45e52a535ddf,21,NORMAL,2020-02-11T06:48:55-05:00,21,64.0,1.8,0.0,0.0,2.0,39.0,3.0,98.0,80.0,1.0,0.0,0.0,95678.0,4305.0,1127926,zip_91107,NORMAL
695,2020-02-11T06:49:36-05:00,2020-02-11T06:48:50-05:00,2020-02-11T06:49:36-05:00,286a3380-b133-4992-a800-af25257b803c,20,NORMAL,2020-02-11T06:48:50-05:00,20,45.0,3.3,0.0,1.0,1.0,21.0,2.0,134.0,0.0,1.0,0.0,0.0,94550.0,4304.0,1127926,zip_91107,NORMAL
696,2020-02-11T06:49:06-05:00,2020-02-11T06:48:45-05:00,2020-02-11T06:49:07-05:00,7015795d-7eaa-48ad-959c-60ab5dfbd5ba,20,NORMAL,2020-02-11T06:48:45-05:00,20,52.0,3.4,0.0,0.0,3.0,27.0,3.0,85.0,0.0,0.0,1.0,0.0,92037.0,4303.0,1127926,zip_91107,NORMAL
697,2020-02-11T06:49:06-05:00,2020-02-11T06:48:40-05:00,2020-02-11T06:49:07-05:00,1f487e59-6933-44bf-b3e0-bfedf0a8b530,20,NORMAL,2020-02-11T06:48:40-05:00,20,49.0,1.1,1.0,0.0,1.0,24.0,4.0,130.0,281.0,1.0,1.0,0.0,92677.0,4302.0,1127926,zip_91107,NORMAL
698,2020-02-11T06:49:06-05:00,2020-02-11T06:48:35-05:00,2020-02-11T06:49:07-05:00,bc89ab89-bb9f-4bdf-8dc0-a782e85c338c,21,NORMAL,2020-02-11T06:48:35-05:00,21,61.0,0.3,0.0,0.0,3.0,37.0,2.0,20.0,0.0,1.0,0.0,0.0,95973.0,4301.0,1127926,zip_91107,NORMAL
699,2020-02-11T06:49:06-05:00,2020-02-11T06:48:30-05:00,2020-02-11T06:49:07-05:00,0a6eb75a-da7f-4c88-b3a6-4545b7021e41,20,NORMAL,2020-02-11T06:48:30-05:00,20,30.0,2.6,0.0,0.0,2.0,5.0,1.0,73.0,133.0,1.0,0.0,0.0,90065.0,4300.0,1127926,zip_91107,NORMAL
700,2020-02-11T06:49:06-05:00,2020-02-11T06:48:25-05:00,2020-02-11T06:49:07-05:00,c371d277-f809-4413-affc-d7d8cc5fb65d,21,NORMAL,2020-02-11T06:48:25-05:00,21,43.0,0.3,0.0,0.0,1.0,19.0,1.0,122.0,0.0,1.0,0.0,0.0,93106.0,4299.0,1127926,zip_91107,NORMAL
701,2020-02-11T06:49:06-05:00,2020-02-11T06:48:20-05:00,2020-02-11T06:49:07-05:00,496ef6b9-e7fd-463f-a829-a49ae9e4b7f1,21,NORMAL,2020-02-11T06:48:20-05:00,21,33.0,3.4,0.0,0.0,1.0,9.0,4.0,73.0,140.0,1.0,0.0,0.0,92110.0,4298.0,1127926,zip_91107,NORMAL
702,2020-02-11T06:48:36-05:00,2020-02-11T06:48:15-05:00,2020-02-11T06:48:36-05:00,aa816970-3442-48df-a393-20f294b1d49b,20,NORMAL,2020-02-11T06:48:15-05:00,20,35.0,2.2,0.0,0.0,2.0,9.0,4.0,84.0,0.0,1.0,0.0,0.0,94709.0,4297.0,1127926,zip_91107,NORMAL
703,2020-02-11T06:48:36-05:00,2020-02-11T06:48:10-05:00,2020-02-11T06:48:36-05:00,5efaaa24-4135-449b-8699-5d293491551f,20,NORMAL,2020-02-11T06:48:10-05:00,20,65.0,0.0,0.0,0.0,3.0,41.0,2.0,91.0,146.0,0.0,0.0,0.0,91360.0,4296.0,1127926,zip_91107,NORMAL
704,2020-02-11T06:48:36-05:00,2020-02-11T06:48:05-05:00,2020-02-11T06:48:37-05:00,36f99cef-c343-4204-88a3-08042a454e28,21,NORMAL,2020-02-11T06:48:05-05:00,21,58.0,7.4,0.0,0.0,1.0,34.0,1.0,150.0,481.0,1.0,0.0,0.0,92110.0,4295.0,1127926,zip_91107,NORMAL
705,2020-02-11T06:48:36-05:00,2020-02-11T06:48:00-05:00,2020-02-11T06:48:37-05:00,d1fe37ea-1466-40ba-baf5-031cac9d6b36,21,NORMAL,2020-02-11T06:48:00-05:00,21,63.0,1.5,0.0,1.0,1.0,38.0,2.0,41.0,173.0,1.0,0.0,0.0,90034.0,4294.0,1127926,zip_91107,NORMAL
706,2020-02-11T06:48:36-05:00,2020-02-11T06:47:55-05:00,2020-02-11T06:48:36-05:00,16aaf905-890e-42d6-aaf8-99d496bce220,20,NORMAL,2020-02-11T06:47:55-05:00,20,63.0,4.3,0.0,0.0,3.0,37.0,2.0,191.0,205.0,0.0,1.0,0.0,94131.0,4293.0,1127926,zip_91107,NORMAL
707,2020-02-11T06:48:36-05:00,2020-02-11T06:47:50-05:00,2020-02-11T06:48:36-05:00,f5ccb5c7-e18c-4a5e-8366-9a26691bb456,20,NORMAL,2020-02-11T06:47:50-05:00,20,46.0,0.1,0.0,0.0,1.0,21.0,1.0,34.0,124.0,1.0,0.0,0.0,90034.0,4292.0,1127926,zip_91107,NORMAL
708,2020-02-11T06:48:06-05:00,2020-02-11T06:47:45-05:00,2020-02-11T06:48:07-05:00,4db28dfb-c9ac-4ed9-941b-02ddb8f1cd2c,20,NORMAL,2020-02-11T06:47:45-05:00,20,66.0,0.0,0.0,0.0,3.0,42.0,2.0,95.0,0.0,1.0,0.0,0.0,94596.0,4291.0,1127926,zip_91107,NORMAL
709,2020-02-11T06:48:06-05:00,2020-02-11T06:47:40-05:00,2020-02-11T06:48:06-05:00,96e35366-99c9-4d23-9374-3157e180effe,20,NORMAL,2020-02-11T06:47:40-05:00,20,54.0,1.9,0.0,0.0,2.0,28.0,1.0,95.0,0.0,1.0,0.0,0.0,90254.0,4290.0,1127926,zip_91107,NORMAL
710,2020-02-11T06:48:06-05:00,2020-02-11T06:47:35-05:00,2020-02-11T06:48:06-05:00,4d2d9e51-d330-4dbb-a866-f7dc033400d7,20,NORMAL,2020-02-11T06:47:35-05:00,20,42.0,0.6,0.0,1.0,3.0,17.0,1.0,28.0,0.0,0.0,0.0,0.0,94010.0,4289.0,1127926,zip_91107,NORMAL
711,2020-02-11T06:48:06-05:00,2020-02-11T06:47:30-05:00,2020-02-11T06:48:07-05:00,6a7e0218-e44e-4f9a-aad6-56590e64c94d,20,NORMAL,2020-02-11T06:47:30-05:00,20,54.0,2.5,0.0,1.0,1.0,28.0,4.0,42.0,0.0,1.0,0.0,0.0,95207.0,4288.0,1127926,zip_91107,NORMAL
712,2020-02-11T06:48:06-05:00,2020-02-11T06:47:25-05:00,2020-02-11T06:48:06-05:00,046b43d2-892b-4a66-8841-378d08ac539f,21,NORMAL,2020-02-11T06:47:25-05:00,21,53.0,0.2,0.0,1.0,1.0,29.0,1.0,20.0,131.0,1.0,0.0,0.0,93955.0,4287.0,1127926,zip_91107,NORMAL
713,2020-02-11T06:48:06-05:00,2020-02-11T06:47:20-05:00,2020-02-11T06:48:06-05:00,00c756b1-f020-4ca2-977b-6443c693b6d4,20,NORMAL,2020-02-11T06:47:20-05:00,20,23.0,7.2,0.0,0.0,1.0,-3.0,2.0,149.0,0.0,1.0,0.0,0.0,93555.0,4286.0,1127926,zip_91107,NORMAL
714,2020-02-11T06:47:36-05:00,2020-02-11T06:47:15-05:00,2020-02-11T06:47:37-05:00,f9ec05c6-67d4-40eb-808d-492894ed2a42,20,NORMAL,2020-02-11T06:47:15-05:00,20,38.0,3.3,0.0,0.0,1.0,13.0,2.0,173.0,243.0,0.0,0.0,0.0,94305.0,4285.0,1127926,zip_91107,NORMAL
715,2020-02-11T06:47:36-05:00,2020-02-11T06:47:10-05:00,2020-02-11T06:47:37-05:00,20dd2dcf-c001-4639-87ec-88d095d1112c,21,NORMAL,2020-02-11T06:47:10-05:00,21,58.0,2.2,1.0,1.0,3.0,32.0,3.0,62.0,217.0,1.0,0.0,0.0,91320.0,4284.0,1127926,zip_91107,NORMAL
716,2020-02-11T06:47:36-05:00,2020-02-11T06:47:05-05:00,2020-02-11T06:47:37-05:00,8ae7c157-2b45-45c9-99ee-c8b816a13df7,21,NORMAL,2020-02-11T06:47:05-05:00,21,26.0,6.33,1.0,0.0,3.0,0.0,3.0,195.0,0.0,1.0,1.0,1.0,92093.0,4283.0,1127926,zip_91107,NORMAL
717,2020-02-11T06:47:36-05:00,2020-02-11T06:47:00-05:00,2020-02-11T06:47:36-05:00,40caa426-1572-4d1c-aa7a-0d540bd6f9ec,21,NORMAL,2020-02-11T06:47:00-05:00,21,28.0,1.5,0.0,1.0,2.0,1.0,4.0,34.0,162.0,0.0,0.0,0.0,94949.0,4282.0,1127926,zip_91107,NORMAL
718,2020-02-11T06:47:36-05:00,2020-02-11T06:46:55-05:00,2020-02-11T06:47:37-05:00,91b75873-23ad-4aa6-95ed-124e804a0bb6,20,NORMAL,2020-02-11T06:46:55-05:00,20,42.0,3.3,1.0,1.0,1.0,18.0,2.0,135.0,0.0,1.0,0.0,1.0,95136.0,4281.0,1127926,zip_91107,NORMAL
719,2020-02-11T06:47:36-05:00,2020-02-11T06:46:50-05:00,2020-02-11T06:47:36-05:00,f681dfbd-e71d-4853-a75f-65381050bee9,21,NORMAL,2020-02-11T06:46:50-05:00,21,39.0,1.8,0.0,1.0,2.0,15.0,2.0,80.0,86.0,1.0,0.0,0.0,94608.0,4280.0,1127926,zip_91107,NORMAL
720,2020-02-11T06:47:06-05:00,2020-02-11T06:46:45-05:00,2020-02-11T06:47:07-05:00,4e278ce4-b7d0-496f-84b3-f428e5665853,20,NORMAL,2020-02-11T06:46:45-05:00,20,56.0,1.7,0.0,1.0,1.0,31.0,3.0,51.0,0.0,1.0,0.0,0.0,92028.0,4279.0,1127926,zip_91107,NORMAL
721,2020-02-11T06:47:06-05:00,2020-02-11T06:46:40-05:00,2020-02-11T06:47:07-05:00,be5749a0-93df-4bf8-94cf-a487292f9f98,21,NORMAL,2020-02-11T06:46:40-05:00,21,40.0,3.5,0.0,0.0,1.0,16.0,1.0,138.0,0.0,1.0,0.0,0.0,92612.0,4278.0,1127926,zip_91107,NORMAL
722,2020-02-11T06:47:06-05:00,2020-02-11T06:46:35-05:00,2020-02-11T06:47:07-05:00,47f23b71-0e09-4727-8375-9e8f3174b2cd,20,NORMAL,2020-02-11T06:46:35-05:00,20,50.0,7.3,0.0,1.0,1.0,24.0,1.0,155.0,0.0,1.0,0.0,0.0,92717.0,4277.0,1127926,zip_91107,NORMAL
723,2020-02-11T06:47:06-05:00,2020-02-11T06:46:30-05:00,2020-02-11T06:47:07-05:00,9c5f41dc-081d-4e2e-b9d6-df1087c816a6,21,NORMAL,2020-02-11T06:46:30-05:00,21,63.0,3.4,0.0,0.0,2.0,38.0,4.0,102.0,0.0,0.0,0.0,0.0,95616.0,4276.0,1127926,zip_91107,NORMAL
724,2020-02-11T06:47:06-05:00,2020-02-11T06:46:25-05:00,2020-02-11T06:47:07-05:00,195afc42-cb7f-4cf8-8912-0b9e50b68066,21,NORMAL,2020-02-11T06:46:25-05:00,21,30.0,2.0,0.0,0.0,2.0,3.0,4.0,79.0,0.0,1.0,0.0,0.0,91380.0,4275.0,1127926,zip_91107,NORMAL
725,2020-02-11T06:47:06-05:00,2020-02-11T06:46:20-05:00,2020-02-11T06:47:06-05:00,102f2e88-8599-41bc-9234-7e61eb857f26,20,NORMAL,2020-02-11T06:46:20-05:00,20,44.0,3.8,0.0,1.0,3.0,19.0,2.0,83.0,0.0,0.0,0.0,1.0,95812.0,4274.0,1127926,zip_91107,NORMAL
726,2020-02-11T06:46:36-05:00,2020-02-11T06:46:15-05:00,2020-02-11T06:46:37-05:00,ade38a2c-54f1-47e0-8190-b22e8cefd45e,21,NORMAL,2020-02-11T06:46:15-05:00,21,47.0,1.9,0.0,0.0,3.0,22.0,4.0,89.0,0.0,1.0,0.0,0.0,92647.0,4273.0,1127926,zip_91107,NORMAL
727,2020-02-11T06:46:36-05:00,2020-02-11T06:46:10-05:00,2020-02-11T06:46:37-05:00,cee1a965-50ca-414a-88b6-e1447aad2177,21,NORMAL,2020-02-11T06:46:10-05:00,21,25.0,6.33,0.0,0.0,1.0,1.0,1.0,150.0,0.0,0.0,0.0,0.0,92507.0,4272.0,1127926,zip_91107,NORMAL
728,2020-02-11T06:46:36-05:00,2020-02-11T06:46:05-05:00,2020-02-11T06:46:37-05:00,453a3ed8-cf94-411f-8523-942ed3a23d67,20,NORMAL,2020-02-11T06:46:05-05:00,20,45.0,1.5,0.0,1.0,1.0,19.0,3.0,19.0,94.0,1.0,0.0,0.0,93117.0,4271.0,1127926,zip_91107,NORMAL
729,2020-02-11T06:46:36-05:00,2020-02-11T06:46:00-05:00,2020-02-11T06:46:36-05:00,b2b8418c-4938-44ec-9462-c3ca8578cbeb,20,NORMAL,2020-02-11T06:46:00-05:00,20,47.0,0.5,0.0,0.0,2.0,23.0,4.0,12.0,0.0,0.0,0.0,0.0,92518.0,4270.0,1127926,zip_91107,NORMAL
730,2020-02-11T06:46:36-05:00,2020-02-11T06:45:55-05:00,2020-02-11T06:46:37-05:00,07a1ec24-9fd4-450c-958a-84fa09734a50,20,NORMAL,2020-02-11T06:45:55-05:00,20,49.0,2.4,0.0,0.0,2.0,23.0,2.0,108.0,0.0,1.0,0.0,0.0,95616.0,4269.0,1127926,zip_91107,NORMAL
731,2020-02-11T06:46:36-05:00,2020-02-11T06:45:50-05:00,2020-02-11T06:46:37-05:00,a4457aae-c357-41df-a676-f60cc618f32e,20,NORMAL,2020-02-11T06:45:50-05:00,20,52.0,5.7,0.0,0.0,2.0,26.0,2.0,194.0,0.0,1.0,1.0,0.0,91902.0,4268.0,1127926,zip_91107,NORMAL
732,2020-02-11T06:46:06-05:00,2020-02-11T06:45:45-05:00,2020-02-11T06:46:06-05:00,74ed257e-78ff-459a-b9f0-85e94e7fc085,21,NORMAL,2020-02-11T06:45:45-05:00,21,42.0,0.2,0.0,1.0,1.0,16.0,1.0,11.0,87.0,0.0,0.0,0.0,94015.0,4267.0,1127926,zip_91107,NORMAL
733,2020-02-11T06:46:06-05:00,2020-02-11T06:45:40-05:00,2020-02-11T06:46:06-05:00,17c6a789-bff7-4f6a-9397-b453b95bbcc0,20,NORMAL,2020-02-11T06:45:40-05:00,20,27.0,0.6,1.0,0.0,2.0,2.0,4.0,44.0,0.0,1.0,0.0,1.0,93943.0,4266.0,1127926,zip_91107,NORMAL
734,2020-02-11T06:46:06-05:00,2020-02-11T06:45:35-05:00,2020-02-11T06:46:07-05:00,7e37822f-319c-48bb-b4ee-a2daa7225a96,20,NORMAL,2020-02-11T06:45:35-05:00,20,57.0,0.3,1.0,1.0,1.0,31.0,2.0,40.0,0.0,1.0,0.0,1.0,94304.0,4265.0,1127926,zip_91107,NORMAL
735,2020-02-11T06:46:06-05:00,2020-02-11T06:45:30-05:00,2020-02-11T06:46:06-05:00,7ed3eec7-a0fc-42ef-a965-bb7cb81ed152,21,NORMAL,2020-02-11T06:45:30-05:00,21,59.0,0.2,0.0,0.0,3.0,33.0,2.0,18.0,0.0,0.0,0.0,0.0,94542.0,4264.0,1127926,zip_91107,NORMAL
736,2020-02-11T06:46:06-05:00,2020-02-11T06:45:25-05:00,2020-02-11T06:46:07-05:00,91dca628-3d95-4f09-8b72-9b837792a455,21,NORMAL,2020-02-11T06:45:25-05:00,21,58.0,1.7,0.0,0.0,1.0,33.0,4.0,42.0,0.0,0.0,0.0,0.0,92093.0,4263.0,1127926,zip_91107,NORMAL
737,2020-02-11T06:46:06-05:00,2020-02-11T06:45:20-05:00,2020-02-11T06:46:06-05:00,9b19ce55-27e3-4fa5-a57b-139247e5a461,20,NORMAL,2020-02-11T06:45:20-05:00,20,53.0,0.8,0.0,0.0,1.0,28.0,4.0,18.0,0.0,0.0,0.0,0.0,92507.0,4262.0,1127926,zip_91107,NORMAL
738,2020-02-11T06:45:36-05:00,2020-02-11T06:45:15-05:00,2020-02-11T06:45:37-05:00,24a5744b-2f13-40c5-9a6d-bde5e93d4a87,21,NORMAL,2020-02-11T06:45:15-05:00,21,57.0,1.4,0.0,0.0,1.0,31.0,1.0,52.0,0.0,1.0,0.0,0.0,94105.0,4261.0,1127926,zip_91107,NORMAL
739,2020-02-11T06:45:36-05:00,2020-02-11T06:45:10-05:00,2020-02-11T06:45:37-05:00,5970f15d-f54f-4726-8e37-40c11e34b9f1,20,NORMAL,2020-02-11T06:45:10-05:00,20,52.0,3.7,0.0,1.0,3.0,26.0,2.0,158.0,251.0,0.0,1.0,0.0,94920.0,4260.0,1127926,zip_91107,NORMAL
740,2020-02-11T06:45:36-05:00,2020-02-11T06:45:05-05:00,2020-02-11T06:45:37-05:00,7059677e-a486-4149-8101-e53724c94064,20,NORMAL,2020-02-11T06:45:05-05:00,20,52.0,7.2,0.0,0.0,2.0,26.0,3.0,155.0,0.0,1.0,1.0,0.0,92660.0,4259.0,1127926,zip_91107,NORMAL
741,2020-02-11T06:45:36-05:00,2020-02-11T06:45:00-05:00,2020-02-11T06:45:37-05:00,e5faab16-96f7-4364-9fcf-bb07b07828a1,20,NORMAL,2020-02-11T06:45:00-05:00,20,43.0,2.2,0.0,1.0,2.0,17.0,3.0,48.0,0.0,0.0,0.0,0.0,95762.0,4258.0,1127926,zip_91107,NORMAL
742,2020-02-11T06:45:36-05:00,2020-02-11T06:44:55-05:00,2020-02-11T06:45:37-05:00,25d288ff-d8ce-47f8-83d4-5601087011d9,20,NORMAL,2020-02-11T06:44:55-05:00,20,41.0,7.6,0.0,0.0,1.0,17.0,2.0,165.0,157.0,0.0,0.0,0.0,91311.0,4257.0,1127926,zip_91107,NORMAL
743,2020-02-11T06:45:36-05:00,2020-02-11T06:44:50-05:00,2020-02-11T06:45:36-05:00,e369902b-be49-4753-a6a1-6ddcc61775ef,21,NORMAL,2020-02-11T06:44:50-05:00,21,59.0,2.8,0.0,0.0,1.0,35.0,2.0,78.0,0.0,1.0,0.0,0.0,90095.0,4256.0,1127926,zip_91107,NORMAL
744,2020-02-11T06:45:06-05:00,2020-02-11T06:44:45-05:00,2020-02-11T06:45:06-05:00,8bf6ef39-86cf-4720-8e6c-6834a3a96ff1,20,NORMAL,2020-02-11T06:44:45-05:00,20,51.0,1.6,0.0,0.0,3.0,27.0,1.0,68.0,0.0,1.0,0.0,0.0,91711.0,4255.0,1127926,zip_91107,NORMAL
745,2020-02-11T06:45:06-05:00,2020-02-11T06:44:40-05:00,2020-02-11T06:45:07-05:00,790d8dd3-f06a-488b-8935-a370a27d341e,20,NORMAL,2020-02-11T06:44:40-05:00,20,54.0,3.0,0.0,1.0,2.0,28.0,3.0,61.0,0.0,1.0,0.0,0.0,90601.0,4254.0,1127926,zip_91107,NORMAL
746,2020-02-11T06:45:06-05:00,2020-02-11T06:44:37-05:00,2020-02-11T06:45:07-05:00,3b037af1-fde4-4dfb-9e03-402064598dba,2002,VERY_SLOW,2020-02-11T06:44:37-05:00,2002,54.0,0.1,0.0,0.0,3.0,29.0,1.0,81.0,0.0,0.0,0.0,0.0,91107.0,4253.0,1127926,zip_91107,VERY_SLOW
747,2020-02-11T06:45:06-05:00,2020-02-11T06:44:30-05:00,2020-02-11T06:45:07-05:00,67e53707-bc80-4ee4-a875-c85925a340af,20,NORMAL,2020-02-11T06:44:30-05:00,20,42.0,0.9,0.0,0.0,3.0,16.0,3.0,62.0,0.0,1.0,0.0,0.0,95064.0,4252.0,1127926,zip_91107,NORMAL
748,2020-02-11T06:45:06-05:00,2020-02-11T06:44:25-05:00,2020-02-11T06:45:07-05:00,3db322bb-d0e7-45e7-aaf8-1db8b9b4e927,20,NORMAL,2020-02-11T06:44:25-05:00,20,52.0,0.1,0.0,1.0,3.0,28.0,4.0,54.0,0.0,0.0,0.0,0.0,90041.0,4251.0,1127926,zip_91107,NORMAL
749,2020-02-11T06:45:06-05:00,2020-02-11T06:44:20-05:00,2020-02-11T06:45:07-05:00,2640d481-15f4-4301-aab2-de5954467ba6,20,NORMAL,2020-02-11T06:44:20-05:00,20,37.0,2.1,0.0,0.0,3.0,12.0,4.0,63.0,0.0,1.0,0.0,0.0,91942.0,4250.0,1127926,zip_91107,NORMAL
750,2020-02-11T06:44:36-05:00,2020-02-11T06:44:15-05:00,2020-02-11T06:44:37-05:00,79a49523-e44a-4944-a352-f085586b88bb,20,NORMAL,2020-02-11T06:44:15-05:00,20,58.0,3.9,0.0,0.0,1.0,33.0,2.0,138.0,0.0,1.0,0.0,1.0,90720.0,4249.0,1127926,zip_91107,NORMAL
751,2020-02-11T06:44:36-05:00,2020-02-11T06:44:10-05:00,2020-02-11T06:44:37-05:00,b23844c6-f8ef-4627-91ab-c6b9c62a343d,20,NORMAL,2020-02-11T06:44:10-05:00,20,65.0,0.8,0.0,0.0,2.0,39.0,1.0,10.0,0.0,1.0,0.0,0.0,90210.0,4248.0,1127926,zip_91107,NORMAL
752,2020-02-11T06:44:36-05:00,2020-02-11T06:44:05-05:00,2020-02-11T06:44:36-05:00,8eb8eaea-28e1-4fd7-9189-4821d77b9fe1,21,NORMAL,2020-02-11T06:44:05-05:00,21,60.0,1.5,0.0,0.0,2.0,35.0,1.0,24.0,0.0,0.0,0.0,0.0,94920.0,4247.0,1127926,zip_91107,NORMAL
753,2020-02-11T06:44:36-05:00,2020-02-11T06:44:00-05:00,2020-02-11T06:44:37-05:00,06d692af-5c29-499e-9d9f-25ce098008d7,20,NORMAL,2020-02-11T06:44:00-05:00,20,44.0,3.5,0.0,1.0,1.0,20.0,1.0,145.0,0.0,0.0,0.0,0.0,90630.0,4246.0,1127926,zip_91107,NORMAL
754,2020-02-11T06:44:36-05:00,2020-02-11T06:43:55-05:00,2020-02-11T06:44:36-05:00,d67c2083-64b3-4610-b2f2-48eb968db799,20,NORMAL,2020-02-11T06:43:55-05:00,20,51.0,2.0,0.0,0.0,2.0,26.0,3.0,55.0,93.0,1.0,0.0,0.0,92121.0,4245.0,1127926,zip_91107,NORMAL
755,2020-02-11T06:44:36-05:00,2020-02-11T06:43:50-05:00,2020-02-11T06:44:37-05:00,8e8d2ddf-899e-408c-bc58-e7519253a4d6,21,NORMAL,2020-02-11T06:43:50-05:00,21,46.0,0.7,0.0,0.0,1.0,22.0,3.0,74.0,0.0,1.0,0.0,0.0,94550.0,4244.0,1127926,zip_91107,NORMAL
756,2020-02-11T06:44:06-05:00,2020-02-11T06:43:45-05:00,2020-02-11T06:44:07-05:00,512e1105-ef8a-438d-9c3a-56eeeb5c49c7,20,NORMAL,2020-02-11T06:43:45-05:00,20,46.0,0.2,0.0,0.0,2.0,21.0,1.0,68.0,0.0,1.0,0.0,0.0,94720.0,4243.0,1127926,zip_91107,NORMAL
757,2020-02-11T06:44:06-05:00,2020-02-11T06:43:40-05:00,2020-02-11T06:44:06-05:00,6c3cad97-90be-40ed-a3d3-84cb93ba9979,20,NORMAL,2020-02-11T06:43:40-05:00,20,34.0,2.0,0.0,1.0,2.0,9.0,4.0,40.0,0.0,1.0,0.0,0.0,95054.0,4242.0,1127926,zip_91107,NORMAL
758,2020-02-11T06:44:06-05:00,2020-02-11T06:43:35-05:00,2020-02-11T06:44:06-05:00,3316e197-b907-4fcb-bfb6-d4fb84be5cd2,20,NORMAL,2020-02-11T06:43:35-05:00,20,39.0,4.1,0.0,0.0,1.0,14.0,1.0,161.0,509.0,0.0,0.0,1.0,95064.0,4241.0,1127926,zip_91107,NORMAL
759,2020-02-11T06:44:06-05:00,2020-02-11T06:43:30-05:00,2020-02-11T06:44:07-05:00,52bcf9aa-5c28-4268-93c6-fbfa5a2c4660,21,NORMAL,2020-02-11T06:43:30-05:00,21,62.0,2.2,0.0,0.0,3.0,36.0,3.0,60.0,0.0,1.0,0.0,0.0,92182.0,4240.0,1127926,zip_91107,NORMAL
760,2020-02-11T06:44:06-05:00,2020-02-11T06:43:25-05:00,2020-02-11T06:44:07-05:00,5ded2523-a3da-4b66-8c7c-0249dc17b359,20,NORMAL,2020-02-11T06:43:25-05:00,20,43.0,7.6,0.0,0.0,1.0,19.0,2.0,161.0,464.0,1.0,0.0,0.0,92093.0,4239.0,1127926,zip_91107,NORMAL
761,2020-02-11T06:44:06-05:00,2020-02-11T06:43:20-05:00,2020-02-11T06:44:07-05:00,3d08ccbe-980d-433d-a589-0d55b5d6d118,44,NORMAL,2020-02-11T06:43:20-05:00,44,60.0,4.4,0.0,0.0,1.0,34.0,3.0,78.0,0.0,0.0,0.0,1.0,90401.0,4238.0,1127926,zip_91107,NORMAL
762,2020-02-11T06:43:36-05:00,2020-02-11T06:43:15-05:00,2020-02-11T06:43:36-05:00,342ae87c-1f51-47a7-a54d-ecb04dd63818,21,NORMAL,2020-02-11T06:43:15-05:00,21,37.0,3.9,0.0,1.0,1.0,12.0,2.0,128.0,0.0,1.0,0.0,0.0,91342.0,4237.0,1127926,zip_91107,NORMAL
763,2020-02-11T06:43:36-05:00,2020-02-11T06:43:10-05:00,2020-02-11T06:43:36-05:00,01411a71-2abf-441d-be2d-1684e9fc65d3,21,NORMAL,2020-02-11T06:43:10-05:00,21,27.0,0.2,0.0,0.0,1.0,1.0,2.0,91.0,0.0,1.0,0.0,0.0,92173.0,4236.0,1127926,zip_91107,NORMAL
764,2020-02-11T06:43:36-05:00,2020-02-11T06:43:05-05:00,2020-02-11T06:43:36-05:00,ec882728-e40f-401d-a536-d63fb84eba55,21,NORMAL,2020-02-11T06:43:05-05:00,21,50.0,0.8,0.0,0.0,3.0,24.0,1.0,91.0,0.0,1.0,0.0,0.0,93555.0,4235.0,1127926,zip_91107,NORMAL
765,2020-02-11T06:43:36-05:00,2020-02-11T06:43:00-05:00,2020-02-11T06:43:37-05:00,b3cd4467-9d84-440e-9cb4-bf5ac33cc4cc,21,NORMAL,2020-02-11T06:43:00-05:00,21,32.0,3.3,0.0,0.0,1.0,7.0,2.0,134.0,0.0,1.0,0.0,0.0,95929.0,4234.0,1127926,zip_91107,NORMAL
